Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,Hiphop and Rap,Reggae and Ska,Swing and Jazz,Rock n roll,Alternative,Latino,Techno and Trance,Opera,Movies,Horror,Thriller,Comedy,Romantic,Sci-fi,War,Drama,Animated,Documentary,Western,Action,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,Countryside and outdoors,Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Smoking,Alcohol,Healthy eating,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Shopping centres,Branded clothing,Entertainment spending,Spending on looks,Spending on gadgets,Spending on healthy eating,Age,Height,Weight,Number of siblings,Gender,Left - right handed,Education,Only child,Village - town,House - block of flats,ID
4.0,3.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,2.0,5.0,1.0,4.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,4.0,5.0,4.0,3.0,1.0,5.0,5.0,5.0,3.0,1.0,5.0,1.0,2.0,4.0,1.0,5.0,2.0,3.0,1.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,2.0,2.0,5.0,1.0,1,1.0,3.0,5.0,4.0,tried smoking,social drinker,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,4,1.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4,2.0,2,i am often early,everytime it suits me,2.0,2.0,5.0,4.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,3.0,2.0,4.0,5.0,2.0,4.0,2.0,most of the day,4.0,5.0,4.0,2.0,4.0,3,2.0,22.0,180.0,89.0,0.0,male,right handed,secondary school,yes,city,house/bungalow,642
5.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,5.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,5.0,2.0,4.0,5.0,2.0,2.0,4.0,2.0,5.0,2.0,3.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,5.0,1.0,2.0,4.0,1.0,2.0,2,2.0,1.0,2.0,2.0,former smoker,social drinker,4.0,3.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,2.0,5.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,5.0,1,1.0,5.0,3.0,2.0,3.0,3.0,4.0,2.0,3,2.0,4,i am always on time,sometimes,3.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,few hours a day,4.0,2.0,2.0,2.0,2.0,2,4.0,18.0,169.0,53.0,2.0,female,right handed,secondary school,no,village,block of flats,643
4.0,5.0,3.0,3.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,3.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,5.0,1.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,4.0,2,1.0,2.0,3.0,2.0,tried smoking,social drinker,3.0,2.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,2.0,5.0,5.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,3.0,3,5.0,5.0,5.0,2.0,4.0,3.0,4.0,5.0,4,3.0,3,i am often running late,only to avoid hurting someone,4.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,few hours a day,4.0,4.0,5.0,2.0,2.0,2,3.0,18.0,165.0,55.0,3.0,female,right handed,primary school,no,village,house/bungalow,644
5.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,1.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,2.0,5.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,5.0,2.0,2.0,3.0,5.0,4.0,3.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,1.0,3.0,1.0,2.0,1.0,2,1.0,2.0,4.0,3.0,tried smoking,never,3.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,1,4.0,4.0,5.0,3.0,5.0,4.0,4.0,2.0,3,2.0,3,i am always on time,sometimes,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,few hours a day,4.0,4.0,4.0,5.0,4.0,4,5.0,23.0,179.0,77.0,1.0,male,right handed,secondary school,yes,village,house/bungalow,645
4.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2.0,tried smoking,social drinker,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,4.0,3,2.0,1.0,5.0,1.0,5.0,3.0,3.0,3.0,3,2.0,5,i am always on time,sometimes,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,few hours a day,3.0,3.0,4.0,3.0,2.0,2,4.0,22.0,189.0,64.0,1.0,male,left handed,secondary school,no,city,block of flats,646
5.0,3.0,3.0,1.0,3.0,5.0,4.0,5.0,3.0,1.0,1.0,5.0,2.0,4.0,5.0,3.0,5.0,1.0,1.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,5.0,1.0,1.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,3.0,5,5.0,1.0,5.0,3.0,tried smoking,social drinker,4.0,1.0,1.0,1.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1,3.0,1.0,5.0,3.0,5.0,5.0,3.0,4.0,3,1.0,3,i am often early,everytime it suits me,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,most of the day,3.0,5.0,2.0,1.0,3.0,1,4.0,21.0,167.0,67.0,0.0,female,right handed,secondary school,yes,village,block of flats,647
5.0,4.0,5.0,5.0,2.0,2.0,5.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,5.0,2.0,2.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,5.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,5.0,5.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4,4.0,4.0,5.0,3.0,never smoked,never,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,5.0,1,3.0,3.0,5.0,2.0,4.0,5.0,3.0,4.0,4,2.0,5,i am often early,sometimes,3.0,5.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,few hours a day,3.0,2.0,2.0,4.0,4.0,3,4.0,23.0,158.0,64.0,3.0,female,right handed,masters degree,no,city,block of flats,648
5.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,2.0,2.0,1.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,1.0,2.0,2.0,2.0,5.0,2,1.0,1.0,1.0,3.0,tried smoking,social drinker,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,3,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4,3.0,2,i am often running late,sometimes,3.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,few hours a day,2.0,4.0,4.0,4.0,4.0,4,4.0,17.0,174.0,56.0,1.0,female,right handed,currently a primary school pupil,no,city,block of flats,649
5.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,2.0,5.0,5.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,2,4.0,4.0,3.0,3.0,tried smoking,social drinker,3.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,5.0,5.0,3.0,2.0,4.0,5.0,2.0,4.0,2,2.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,2,1.0,3,i am always on time,only to avoid hurting someone,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0,3.0,2.0,3.0,few hours a day,3.0,4.0,3.0,3.0,3.0,4,4.0,20.0,188.0,79.0,1.0,male,left handed,secondary school,no,city,house/bungalow,650
5.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,5.0,5.0,3.0,5.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,4.0,2.0,2.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3,1.0,2.0,3.0,2.0,tried smoking,social drinker,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,2.0,3.0,2,3.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,3,1.0,5,i am always on time,everytime it suits me,4.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,few hours a day,5.0,4.0,4.0,3.0,3.0,3,4.0,22.0,171.0,81.0,1.0,male,right handed,secondary school,no,city,house/bungalow,651
4.0,3.0,3.0,2.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,2.0,5.0,5.0,3.0,3.0,3.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,4,4.0,2.0,4.0,3.0,tried smoking,social drinker,2.0,5.0,2.0,4.0,4.0,4.0,1.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,2.0,1,1.0,3.0,5.0,5.0,2.0,4.0,3.0,4.0,3,2.0,1,i am often early,sometimes,3.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,few hours a day,4.0,2.0,4.0,3.0,1.0,4,5.0,21.0,193.0,75.0,0.0,male,right handed,secondary school,yes,city,block of flats,652
5.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,3.0,4.0,5.0,2.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,5.0,2.0,5.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,5.0,3.0,5.0,2.0,5.0,1.0,1.0,3.0,3.0,2.0,3,4.0,1.0,2.0,2.0,former smoker,social drinker,3.0,5.0,1.0,5.0,3.0,4.0,3.0,5.0,3.0,2.0,5.0,5.0,2.0,1.0,5.0,5.0,3.0,3.0,1.0,5.0,3,3.0,5.0,5.0,3.0,3.0,2.0,2.0,4.0,3,3.0,2,i am often early,only to avoid hurting someone,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,few hours a day,5.0,2.0,1.0,3.0,2.0,2,4.0,22.0,165.0,52.0,0.0,female,left handed,college/bachelor degree,yes,village,block of flats,653
4.0,3.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,5.0,2.0,3.0,3.0,5.0,2.0,3.0,4.0,2.0,1.0,1.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,5,5.0,3.0,3.0,2.0,tried smoking,drink a lot,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,1.0,5.0,4,2.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3,3.0,3,i am always on time,sometimes,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,few hours a day,4.0,3.0,4.0,2.0,4.0,2,3.0,24.0,178.0,80.0,2.0,male,right handed,secondary school,no,village,house/bungalow,654
5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,3.0,4.0,4,4.0,3.0,5.0,4.0,tried smoking,social drinker,3.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0,5.0,2,4.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,3,3.0,3,i am always on time,only to avoid hurting someone,3.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,few hours a day,3.0,4.0,2.0,3.0,4.0,2,4.0,19.0,174.0,70.0,1.0,female,right handed,secondary school,no,village,house/bungalow,655
5.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,5,5.0,3.0,5.0,3.0,never smoked,never,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,5,5.0,5.0,5.0,3.0,1.0,5.0,2.0,3.0,4,3.0,4,i am always on time,sometimes,3.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,few hours a day,3.0,5.0,5.0,4.0,5.0,5,5.0,18.0,159.0,52.0,1.0,female,left handed,secondary school,no,city,block of flats,656
5.0,3.0,4.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,2.0,5.0,1.0,5.0,5.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,5.0,4.0,4.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,5,5.0,4.0,3.0,2.0,never smoked,never,3.0,2.0,3.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,4.0,3.0,3,4.0,5.0,5.0,3.0,3.0,4.0,2.0,4.0,4,5.0,5,i am often running late,only to avoid hurting someone,2.0,3.0,5.0,5.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,most of the day,3.0,2.0,3.0,4.0,4.0,4,5.0,24.0,173.0,61.0,1.0,female,right handed,college/bachelor degree,yes,city,house/bungalow,657
5.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,5.0,3.0,2.0,4.0,2.0,5.0,1.0,5.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,1.0,5.0,4.0,4.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,1.0,former smoker,social drinker,4.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,4.0,4,4.0,4.0,5.0,1.0,2.0,1.0,1.0,5.0,5,1.0,3,i am always on time,only to avoid hurting someone,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,5.0,1.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,few hours a day,4.0,2.0,2.0,4.0,1.0,1,5.0,22.0,176.0,74.0,3.0,male,right handed,secondary school,no,city,block of flats,658
5.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,3.0,1.0,5.0,3.0,5.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1,1.0,5.0,4.0,5.0,former smoker,social drinker,4.0,3.0,1.0,2.0,1.0,5.0,3.0,2.0,5.0,1.0,2.0,4.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,5,4.0,2.0,4.0,5.0,3.0,5.0,4.0,4.0,3,1.0,2,i am often early,sometimes,1.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,5.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,few hours a day,4.0,3.0,5.0,3.0,3.0,1,2.0,20.0,173.0,65.0,1.0,male,right handed,secondary school,no,village,house/bungalow,659
5.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,1.0,2.0,5.0,4.0,2.0,4.0,3.0,5.0,1.0,5.0,5.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,3.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,5.0,4.0,2.0,5,5.0,5.0,5.0,5.0,tried smoking,social drinker,3.0,4.0,1.0,4.0,3.0,5.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,5.0,2.0,4.0,1,4.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,3,2.0,3,i am often running late,only to avoid hurting someone,1.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,less than an hour a day,5.0,2.0,4.0,4.0,2.0,1,5.0,20.0,166.0,55.0,1.0,female,right handed,college/bachelor degree,no,city,block of flats,660
5.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2,3.0,4.0,3.0,3.0,current smoker,drink a lot,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,2,2.0,2.0,4.0,2.0,5.0,3.0,3.0,1.0,4,1.0,3,i am always on time,only to avoid hurting someone,2.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,5.0,3.0,3.0,4.0,few hours a day,2.0,4.0,3.0,4.0,4.0,3,4.0,19.0,165.0,70.0,1.0,female,right handed,secondary school,yes,city,block of flats,661
5.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,4.0,5.0,2.0,5.0,1.0,3.0,3.0,3.0,4.0,5,3.0,1.0,4.0,5.0,former smoker,drink a lot,3.0,1.0,3.0,1.0,1.0,2.0,3.0,5.0,4.0,2.0,5.0,3.0,1.0,4.0,1.0,5.0,2.0,2.0,2.0,3.0,1,5.0,5.0,3.0,2.0,5.0,3.0,2.0,5.0,3,2.0,4,i am often running late,sometimes,3.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,2.0,4.0,1.0,5.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,3.0,few hours a day,4.0,4.0,4.0,3.0,3.0,1,3.0,21.0,162.0,52.0,1.0,female,right handed,secondary school,no,city,house/bungalow,662
